171	1395	6	14.1
143	153	268	694.58
5285	221	3	16.32
778	816	3	12.45
11170	7717	3	48.45
10441	205	3	19.67
497	12	65	9.8
145	5846	3	9.53
12103	103	4	9.12
107	2150	23	74.3
830	112	31	53.73
170	2050	9	37.4
136	2006	6	9.8
139	150	175	222.18
707	253	4	8.29
106	177	329	564.5
109	793	23	20.68
135	5603	9	53.53
138	4479	5	16
116	3887	9	26.16
776	232	10	37.87
146	1079	9	14.54
1125	233	4	11.37
8579	9	3	6.8
5069	109	5	8.72
1008	103	27	8.83
3467	126	6	14.34
112	17690	3	13.1
170	294	19	33.32
110	2342	15	31.54
258	1463	3	8.44
4594	133	3	6.95
8	6931	4	8.3
508	659	3	9.02
9521	101	4	6.9
230	7311	3	18.61
2037	197	3	7.89
443	513	3	7.42
3411	116	8	17.52
291	4446	3	18.23
1016	111	27	40.97
110	696	21	8.78
10	261	20	29.33
9562	104	5	13.24
166	1115	6	11.11
8539	102	6	11.69
16	364	28	39.87
1036	108	15	8.82
8044	916	3	30.82
144	5751	3	7.9
592	240	5	11.06
117	8151	4	10.75
7654	510	5	51.39
4135	2630	9	122.99
5278	131	3	6.67
172	258	15	14.53
114	471	38	41.3
2571	109	8	7.76
5547	101	8	8.62
496	972	3	10.77
116	6469	5	13.02
1903	861	3	19.34
1993	59	5	7.4
115	4126	5	7.41
13663	537	3	34.82
116	763	23	26.48
119	142	205	48.59
114	2014	8	7.08
1219	105	21	18.73
409	350	4	7.27
2234	102	17	10.78
4346	185	3	11.82
135	1361	10	17.18
167	969	5	6.87
140	2780	5	10.61
139	2896	4	6.88
108	2247	9	7.82
291	1233	3	9.1
110	2106	10	9.42
231	3083	3	12.53
320	433	4	7.08
136	4116	5	14.66
2878	118	8	14.54
294	1014	4	13.3
4016	542	4	30.22
3989	135	4	8.68
892	120	14	10.19
9	6075	4	7.28
2551	970	3	20.7
206	4073	3	13.04
270	997	4	11.47
112	3698	8	17.26
145	3492	6	19.99
2182	151	5	11.29
439	442	4	9.72
9387	126	4	17.37
189	194	13	6.93
162	1270	7	16.58
123	16764	3	15.3
416	717	3	8.17
16727	118	3	13.52
11064	106	3	6.7
6583	105	6	14.34
279	219	7	6.85
850	127	10	7.84
183	12	274	29.52
150	760	10	13.51
4363	110	11	36.56
127	801	12	11.81
4875	292	3	19.86
627	248	5	11.02
4097	387	3	19.03
10531	253	4	38.56
5	7094	3	23.05
1412	1051	4	26.49
232	10609	4	37.48
365	277	5	7.68
150	4757	3	7.72
123	5223	6	17.79
997	263	3	6.84
123	7717	3	7.47
428	355	6	15.77
394	637	3	7.15
139	12940	4	24.63
338	1754	3	12.27
181	2558	3	8.21
17097	190	3	25.71
109	14782	3	11.94
127	524	16	12.52
126	150	91	9.41
1084	609	50	619.26
8986	101	4	6.9
12482	17201	3	56.76
157	191	24	13.19
635	238	4	6.7
386	821	3	8.44
6551	291	4	32.88
7062	8	4	12.36
105	4924	6	9.49
6043	109	5	10.21
1023	105	22	12.92
117	12115	3	9.18
104	342	62	9.19
187	291	18	37.5
3189	239	3	13
219	166	19	14.69
4209	126	4	8
2051	484	3	15.49
5604	133	3	6.95
460	789	3	9.38
363	127	19	8.24
138	13936	3	18.34
7790	16515	3	52.94
2319	131	5	7.03
184	1112	4	7.07
274	809	4	10.05
3343	163	3	7.96
1837	266	4	15.9
155	2443	22	160.18
689	105	27	9.47
179	281	14	17.97
123	612	19	15.4
4960	148	3	8.04
427	59	18	15.2
103	363	75	16.42
105	609	37	23.55
186	383	8	9.41
5426	375	3	22.29
220	3009	3	11.89
59	3175	4	7.74
13229	112	4	17.47
318	860	5	17.9
1847	307	4	19.9
219	904	5	12.48
4175	1419	8	93.29
103	2350	14	8.07
12	3273	13	9.05
102	4945	8	7.47
578	463	3	7.51
11574	111	3	7.78
3022	341	3	15.86
1966	238	4	15.2
8172	469	3	25.12
1006	834	4	21.73
534	297	4	7.98
3593	664	3	21.76
114	1559	14	22.48
205	1851	6	23.74
115	1181	20	31.46
103	16349	3	6.84
143	217	60	92.9
5854	113	5	11.97
13665	233	3	28.74
4290	558	3	20.94
4086	116	5	8.16
111	6177	5	10.27
11951	106	3	10.85
8882	9	3	6.8
383	186	8	9.41
7732	105	5	16.38
951	340	3	8.39
12760	130	3	13.3
109	725	17	6.78
1627	139	7	11.07
261	1713	3	9.77
832	294	3	7.28
230	768	4	8.23
322	108	42	10.71
3391	110	6	6.83
1182	299	5	19.52
674	2044	5	33.98
109	350	37	10.22
540	618	3	8.8
505	630	3	8.57
2098	136	5	6.89
855	258	4	9.77
113	1150	12	7.03
10081	642	5	58.72
744	456	3	8.94
269	175	36	99.34
116	2729	6	7.2
471	1728	3	13.82
1932	281	3	11.34
2026	122	13	29.34
103	12226	4	9.12
1038	1317	3	16.72
560	615	5	19.92
206	834	8	23.68
148	781	8	7.93
268	601	6	15.97
112	2795	10	19.56
1322	250	3	7.77
5728	104	8	15.53
369	1028	5	21.09
3950	193	13	111.9
1424	286	4	14.79
114	6765	5	14.29
137	1639	6	7.3
136	776	10	9.3
111	538	35	28.83
3675	349	3	16.92
5371	126	4	11.67
1015	266	3	6.99
535	159	13	23.15
1589	139	11	26.45
2546	115	8	10.45
922	171	5	6.75
3356	683	15	180.81
6781	108	5	11.65
670	1123	3	13.2
170	597	8	11.77
16	946	8	7.42
196	735	5	8.53
407	255	6	10.67
299	7406	6	55.33
103	11081	4	9.12
205	120	62	19.54
1857	2831	3	25.21
147	2525	6	15.57
331	654	4	10.08
102	12655	4	7.79
239	979	4	9.88
3845	148	3	6.92
161	12973	4	29.89
812	103	37	18.05
266	696	4	8.63
299	1859	6	31.33
988	271	3	7.17
1500	204	4	10.46
2969	181	3	8.83
3961	1707	13	184.11
3007	143	4	7.63
218	238	20	44.91
57	537	15	15.61
632	225	5	9.85
2232	113	9	11.14
12	1240	30	8.81
2630	161	10	47.57
7011	230	3	18.61
2783	12572	4	59.82
121	59	177	16.8
179	584	6	6.75
9734	9	3	6.8
819	8	66	283.41
273	2350	3	12.04
123	162	80	12.02
3244	121	7	13.77
151	1250	6	9.17
846	748	4	19.53
4777	560	4	31.92
9092	3400	5	77.9
121	2787	8	15.07
110	8336	6	23.52
655	7504	6	70.98
1892	837	3	17.95
2947	110	10	16.91
12995	139	3	14.06
1063	348	3	9.1
5573	121	4	9.09
554	170	9	13.73
791	571	3	10.55
1301	261	4	13.74
255	612	4	7.11
105	5162	10	32.76
580	59	20	30.83
482	112	39	42.61
3963	109	6	8
1467	235	9	43.48
9369	9	3	6.8
958	177	6	12.03
221	760	6	15.53
662	127	17	19.64
161	1973	6	16.82
542	5490	3	23.21
12	358	99	19.1
1109	1003	3	15.79
161	5446	3	11.25
118	10911	3	9.24
2463	149	4	7.01
183	671	6	9.17
691	494	3	9.06
12837	117	3	9.18
2378	101	17	9.52
1808	241	3	9.6
1836	261	3	10.55
787	366	3	7.93
366	188	10	15.72
456	931	4	16.09
1384	186	4	9.37
1060	166	7	14.15
430	2	7	15.44
1508	269	3	9.39
3047	206	6	30.88
5	2582	4	24.52
6285	12	8	12.88
277	766	4	9.99
1808	1076	3	19.48
12410	117	3	9.18
105	5797	6	11.52
5687	109	9	35.85
2399	101	17	11.24
251	524	9	27.77
158	2751	4	11.24
821	253	8	29.66
163	1878	7	21.8
12	717	46	9.11
1720	114	10	9.73
3250	1052	16	210.47
988	1075	5	31.53
3643	8	6	9.48
10042	153	5	35.33
3991	112	8	18.82
12564	121	4	19.45
16972	105	3	9.83
17995	103	3	6.84
827	16	24	66.27
319	327	5	7.89
102	848	35	8.88
101	1712	21	7.12
1898	9117	3	35.24
318	2302	3	13.58
16654	505	3	33.96
2945	911	3	22.07
10943	228	3	24.3
5666	440	6	54.72
108	11479	3	7.45
179	4486	3	11.54
121	4412	7	20.36
1093	413	3	10.37
16391	8	3	12.83
3244	147	9	37.98
120	851	19	21.58
443	9201	3	27.3
5832	2042	3	32.09
124	3408	5	8.89
122	2169	7	7.59
5222	1105	10	130.08
149	3781	4	11.85
1774	123	8	9.14
109	15916	3	11.94
215	769	7	19.29
2828	114	6	7.1
308	711	6	22.52
18050	111	3	11.98
338	629	5	14.9
241	1876	29	277.8
5801	122	4	9.02
1357	226	3	7.03
3457	1010	3	24.05
2115	259	3	10.99
999	360	4	13.83
122	4433	7	20.22
317	231	6	7.07
822	2118	25	317.87
282	1099	3	8.04
175	13502	3	23.87
764	115	23	23.39
1113	110	14	8.07
694	341	5	15.9
13494	249	3	28.76
14995	111	3	11.98
545	480	4	12.39
132	5262	5	17.57
1375	722	39	496.98
866	138	14	31.61
130	6784	3	9.69
421	634	4	11.71
160	2473	4	9.71
9232	119	3	9.6
190	2439	4	13.92
252	118	77	88.59
187	1199	5	12.06
603	2056	3	16.43
159	370	12	11.62
162	1551	4	6.72
105	5830	6	11.52
131	4213	5	13.58
861	443	3	11.41
150	1042	7	8.71
784	1845	3	17.94
7306	140	4	15.71
394	160	10	9.03
123	8193	3	7.47
11459	325	4	41.24
6131	13665	3	50.68
120	7852	4	11.71
398	1373	3	11.88
1449	116	11	11.03
365	813	3	8.03
526	600	3	8.51
5988	105	5	7.09
551	390	8	31.23
106	10669	3	6.7
5927	8	4	7.03
11686	104	4	10.59
127	2487	6	10.59
2285	492	4	24.04
156	3184	15	101.96
244	124	38	17.22
1359	135	8	10.56
2105	110	17	35.87
5976	12	8	12.88
417	6	4	10.23
101	6989	6	10.35
4276	119	12	55.6
3697	12	12	13.46
2544	2674	4	38.93
16935	103	3	6.84
971	1026	3	14.98
144	4628	3	6.65
12800	104	4	10.59
146	1987	10	32.87
145	1871	7	15.69
4287	122	5	9.21
1252	118	13	12.06
1077	104	32	29.19
1557	1032	3	17.95
10	5421	3	12.27
136	6209	3	8.07
6643	113	4	8.62
441	1455	3	12.84
322	131	19	7.5
110	1502	11	6.84
9	1766	13	24.86
197	988	7	20.03
321	542	4	9.12
4247	112	6	11.01
107	2263	9	7.98
1276	124	10	12.9
3166	684	3	22.15
8636	12	6	9.66
568	650	3	9.32
541	295	12	49.8
2392	59	5	8.17
9	8204	4	10.25
115	1208	46	203.7
2659	12	15	7.59
116	2400	7	7.82
715	4123	3	23.3
464	501	68	664.67
3432	130	4	7.91
12	10448	5	8.05
561	292	5	15
6466	107	5	9.41
2213	182	3	7.23
114	880	14	7.27
112	101	1539	17.38
116	1668	10	10.86
3265	142	5	13.32
3845	120	7	17.85
2855	5864	4	50.3
945	1691	6	44.87
132	9498	3	11.18
1450	280	4	15.14
116	7343	5	15.02
975	116	13	8.16
101	12358	4	6.9
1373	14372	3	40.61
140	3690	4	9.15
169	2531	3	6.74
1346	221	3	7.09
110	104	1276	31.52
193	143	33	10.59
108	1408	22	41.65
169	181	30	25.23
14310	15388	3	61.26
506	1625	23	221.36
122	10383	4	14.55
347	1563	3	11.08
1961	17540	3	42.19
3920	130	4	8.51
110	6818	4	8.65
566	1274	3	13.05
138	5239	3	7.46
121	8366	3	6.82
1878	163	7	21.8
949	201	11	41.49
106	3281	13	32.65
4376	105	6	6.66
168	154	37	18.61
16662	132	3	17.7
406	722	8	37.37
13060	319	4	41.02
465	1515	14	108.83
8361	139	3	10.43
878	810	3	13.37
10982	101	4	6.9
4455	106	7	12.32
9963	103	5	11.4
147	4311	3	6.96
590	744	3	10.42
11169	107	4	15.22
6849	123	4	11.32
1857	133	8	14.95
1765	115	9	7.99
235	1847	3	10.68
239	303	7	9.25
132	952	10	12.3
12	115	1660	47.27
256	3571	4	21.97
104	1652	16	8.71
6803	102	6	6.89
128	4050	6	17.74
131	2192	6	9.94
2079	424	3	14.32
487	160	9	9.27
212	2225	4	14.47
787	109	23	17.82
1136	116	13	11.09
127	498	18	16.93
783	4164	3	23.58
491	163	9	10.05
3012	103	11	7.63
1986	101	18	9.09
210	4769	11	97.33
306	611	4	8.96
209	2526	3	9.77
5389	129	4	10.35
140	14750	3	18.75
124	208	48	16.64
6444	115	4	7.51
128	8116	3	10.33
17647	103	3	6.84
105	1321	17	11.09
249	1027	3	6.74
6769	172	3	14.27
16975	122	3	14.52
116	12745	3	9.5
12	8216	6	9.66
5628	12	8	7.79
4060	129	4	9.38
3130	119	7	11.46
3190	428	3	17.43
3730	136	10	44.21
101	1127	47	81.2
189	1797	3	7.02
128	2648	5	7.4
12304	198	3	21.34
164	2297	6	19.59
4164	112	5	7.21
5060	137	4	12.25
7682	101	6	10.35
1992	249	4	16.09
106	9314	4	9.82
14111	104	3	7.94
10308	12	5	8.05
106	16014	3	10.85
103	17724	3	6.84
1263	580	3	13.1
216	2291	11	67.8
2669	119	16	54.96
105	17629	3	9.83
4094	16658	3	47.77
585	265	5	11.32
2406	145	4	8.32
363	141	17	11.35
13118	109	3	7.74
425	195	7	9.07
133	1134	9	10.84
4915	120	4	6.67
185	1104	5	10.81
253	109	74	45.57
282	522	4	7.63
2291	111	14	27.79
102	6633	7	13.64
132	8211	6	35.41
1051	124	20	43.29
133	6101	3	7.72
3066	137	4	7.32
131	5357	3	6.67
4258	106	6	7.21
175	4039	3	10.71
103	13079	4	9.12
6756	234	5	38.78
302	143	17	7.36
6403	229	3	17.3
146	267	21	13.09
4073	10	3	10.35
3265	4660	3	33.37
101	11773	4	6.9
2095	115	8	7.43
5612	484	6	56.09
170	1006	9	24.42
135	633	11	7.19
169	621	8	11.53
613	490	4	12.9
108	3834	8	17.01
324	802	3	7.39
4254	8	5	6.85
138	3992	4	9.28
106	7805	6	21.69
140	8219	5	25.94
2449	12	16	7.1
923	282	5	16.51
1554	265	5	21.11
12823	135	3	13.44
134	1057	13	22.62
640	113	40	68.17
110	2379	15	31.54
1722	2799	3	25.42
327	885	5	17.63
16	3036	6	15.7
232	1399	3	7.47
12040	265	4	39.25
568	16516	3	34.56
914	468	3	10.16
17346	2200	3	43.18
776	249	9	34.03
116	1874	10	12.62
715	536	3	9.66
3265	347	3	16.32
113	278	70	71.92
114	639	26	23.44
104	15154	3	7.94
560	206	5	7.03
497	2238	3	15.85
271	385	7	15.17
112	3677	8	17.26
117	216	55	10.74
711	344	5	16.31
684	314	4	12.71
566	126	14	8.62
10	1371	4	6.93
2206	59	5	8.17
140	116	178	16.43
167	128	56	6.65
198	169	17	6.76
261	1111	3	7.6
15254	248	3	28.74
829	154	6	6.78
18009	112	3	13.1
112	16830	3	13.1
4407	117	9	30.39
206	16662	3	26.32
16	2074	5	7.15
885	2107	3	18.83
4017	108	6	7.51
855	523	3	10.5
138	5175	3	6.8
3600	499	3	20.04
11810	102	4	7.79
112	3524	6	8.17
119	126	242	20.1
1127	124	47	250.24
4078	347	3	17.8
944	192	4	7
253	175	28	57.94
255	929	8	31.16
103	625	41	7.66
104	232	99	10.69
516	266	5	10.67
12372	1286	3	35.77
1404	105	18	14.22
931	696	3	12.7
11686	2025	4	56.73
1137	1151	3	16.51
123	350	27	13.93
687	119	21	17.45
757	337	3	7.41
350	11019	4	41.92
2347	185	6	24.82
4609	151	4	15.66
430	1251	3	11.94
1955	469	4	21.8
122	4964	7	22.24
1059	1736	4	27.15
658	6354	8	95.04
461	152	12	11.8
110	11266	3	7.56
11587	589	3	30.2
215	1050	4	8.99
273	2871	6	36.46
1643	139	9	18.49
625	905	7	39.36
127	1186	8	7.33
1677	157	7	19.06
661	159	15	36.07
2086	5126	10	145.48
310	103	92	26.36
158	6106	4	20.2
545	316	4	9.02
10487	132	3	11.18
4982	138	3	6.8
1599	225	6	25.26
1500	392	3	11.55
449	155	13	17.35
3730	206	3	12.04
130	356	21	14.47
695	125	18	21.06
650	14940	3	35.52
191	1603	4	10.49
514	114	42	64.1
1529	112	23	56.58
1918	188	3	6.95
797	103	32	7.2
317	1889	4	18.81
5331	116	7	23.06
153	8075	5	29.98
4479	138	5	16
149	4369	3	7.6
1061	316	3	8.64
209	125	55	32.36
5963	454	3	22.76
183	204	19	18.14
381	8566	3	23.6
182	828	10	28.2
6797	108	4	8.5
277	1086	3	7.78
124	932	29	79.21
2253	209	4	14.63
1228	215	4	10.24
181	114	76	8.64
1202	112	19	27.12
153	4135	4	13.46
1330	1765	3	20.36
15089	14798	3	61.26
459	241	5	7.85
16059	1376	3	39.95
3137	443	3	18.27
122	5682	4	9.02
550	548	3	8.16
162	3764	13	98.17
662	436	3	7.65
17	15548	3	23.92
5464	131	3	6.67
1409	417	7	39.69
133	6451	3	7.72
5148	9	5	9.1
9364	101	5	8.63
112	1335	18	28.88
1219	207	4	9.57
10591	271	4	39.51
142	139	146	102.71
103	15859	3	6.84
560	4380	3	21.85
15392	113	3	13.1
299	656	4	9.57
132	13312	3	17.7
116	2922	6	7.2
1376	11799	4	53.37
882	974	3	16.06
112	7940	4	10.31
2959	107	8	9.84
957	14126	3	37.86
6567	590	7	81.89
284	10081	5	50.13
4550	126	5	13.42
1716	12048	4	55.82
111	4106	8	19.95
293	383	11	35.77
1722	3993	4	40.08
831	12	48	22.78
135	1250	7	7.19
323	2396	3	13.61
107	944	16	7.54
109	162	216	143.93
348	3223	3	16.23
364	15298	3	31.97
232	5051	4	24.13
408	981	4	15.99
8	7316	7	29.95
138	6478	3	8.24
4015	146	4	10.78
801	874	3	13.37
3863	757	13	160.56
10747	106	3	6.7
2170	169	4	10.16
110	2025	10	8.77
107	59	289	22.77
112	5199	5	9.17
1578	134	8	12.59
2245	731	24	298.61
116	516	24	16.55
4322	123	4	7.91
174	836	5	9.84
103	16154	3	6.84
103	14184	3	6.84
299	411	5	9.75
4290	244	3	15.09
101	10148	5	8.63
13663	6131	3	50.68
5481	2733	3	33.24
2092	3478	15	222.59
105	8630	6	19.65
7049	59	3	10
3113	135	6	14.76
300	4162	3	17.6
147	345	14	7.67
103	14444	3	6.84
142	3259	4	8.79
776	342	3	7.28
539	1179	3	12.17
4560	149	3	8.2
261	766	4	9.44
110	450	36	19.7
108	3908	7	12.41
10	2404	4	11.18
122	12368	3	10.21
1185	311	4	14
7292	2560	3	34.48
3737	124	5	9.59
107	1536	15	14.97
110	617	26	13.96
10617	127	4	22.59
573	455	3	7.28
412	150	13	10.39
134	6921	3	8.61
4624	101	9	7.29
443	561	6	23.92
10893	106	3	6.7
112	620	39	62.4
115	219	51	8.31
103	15269	3	6.84
2371	3516	3	28.45
147	718	8	6.74
650	136	15	19.47
234	1393	4	12.32
331	12	169	239.97
174	3833	3	12.76
102	13157	4	7.79
12253	103	4	9.12
9382	686	3	29.03
404	106	54	44.8
189	681	5	7.26
12	471	76	22.36
59	361	24	23.99
221	808	6	16.35
315	204	7	6.87
192	2394	3	9.45
286	125	27	11.6
791	1975	4	26.64
13196	114	3	9.05
7743	122	3	6.76
4270	57	4	9.38
1359	205	6	19.47
153	1909	5	10.09
1806	225	4	14.26
242	130	67	118.98
14692	2302	3	43.74
184	294	19	42.28
1958	440	4	21.27
903	430	5	21.27
456	164	11	14.91
1476	162	12	45.12
185	1899	5	15.82
3699	154	4	12.64
157	690	8	11.35
133	340	30	34.41
132	456	17	14.12
116	12381	3	9.5
251	538	5	9.99
352	207	8	10.4
114	9969	3	7.05
233	11075	3	24.25
992	103	28	8.43
1022	196	4	7.44
605	601	3	9.48
103	171	235	8.81
3218	110	6	8.71
5839	264	4	27.97
218	316	12	25.43
4181	426	3	21.24
250	1523	3	8.96
5115	133	4	10.87
2585	3708	14	218.32
896	125	11	9.39
6008	234	3	17.76
114	10725	3	9.05
180	111	92	6.9
2733	408	4	24.04
2222	109	9	10.68
150	1382	6	8.98
12048	11133	4	79.38
623	374	4	11.25
137	15528	3	18.08
1512	105	16	12.37
492	103	66	38.64
1991	157	6	16.9
5535	104	8	15.53
278	5520	3	18.41
3941	113	6	9.93
124	3502	5	8.89
815	1415	6	41.67
2668	2442	5	50.94
341	1517	3	10.88
153	2153	8	32.41
104	17597	3	7.94
182	1711	8	30.53
10087	101	5	8.63
3929	116	5	7.34
423	625	4	11.74
1405	274	3	8.85
1024	289	3	7.9
188	103	211	54.71
12	2014	19	7.26
57	800	9	7.78
217	615	15	58.17
187	2200	4	12.61
283	673	4	9.8
2538	193	4	14.36
861	13443	3	38.32
4173	365	3	19
434	620	3	7.59
141	4091	4	10.54
114	153	143	24.25
14394	103	3	6.84
514	11971	3	29.82
3922	124	10	39.47
13967	2872	3	45.82
5170	116	6	14.96
16692	118	3	13.52
110	886	33	53.86
174	17378	3	26.02
119	17048	3	13.89
168	188	18	7.34
7322	1186	4	42.65
261	315	6	9
195	967	4	6.95
169	12	397	87.83
833	2222	3	20.08
5817	777	8	98.66
443	995	5	23.62
14607	135	3	17.83
473	106	35	13.92
1491	108	34	112.22
3633	525	4	29.1
11052	8	4	17.11
2849	201	3	10.35
303	268	6	8.27
1284	222	3	6.7
238	445	7	14.45
233	1834	5	21.67
1697	283	3	11.54
2213	101	18	10.65
1188	103	25	9
139	17426	3	18.47
1635	241	3	8.68
115	799	22	23.45
113	551	21	8.06
175	3055	6	26.11
103	16428	3	6.84
148	1950	5	8.36
112	1792	10	10.28
116	248	44	13.1
119	609	17	7.11
101	10658	4	6.9
560	369	4	10.15
2028	108	12	14.13
497	296	4	7.49
3470	115	9	20.97
106	243	62	8.99
2144	362	3	13.34
134	1187	8	8.61
4222	835	3	23.68
229	139	24	7.01
8	3895	6	9.48
106	2469	9	7.43
200	6326	3	15.62
525	14899	3	34.31
134	6170	7	35.5
8113	103	5	6.76
136	7857	3	10.14
12912	2389	4	58.93
10509	105	4	13.1
1011	12	46	38.31
4084	102	10	13.73
196	1988	3	7.77
1147	1158	4	24.79
5852	102	8	15.58
1154	240	8	34.6
6298	136	3	8.07
259	909	11	50.62
200	2270	5	19.42
3353	115	6	8.41
264	1240	4	12.63
771	1831	8	63.21
3596	1863	3	27.66
9508	102	5	9.74
112	5784	5	10.43
498	378	4	9.65
439	940	3	10.04
2094	3367	3	28.74
971	1092	4	23.35
297	112	38	11.81
298	500	4	8.23
1290	132	7	7.22
3303	168	3	8.34
7329	137	3	8.92
742	623	3	10.96
17	3614	3	9.79
236	540	5	9.2
103	15589	3	6.84
104	15961	3	7.94
13312	248	3	28.74
116	1081	13	10.28
208	1991	7	31.33
713	8	18	9.26
112	5180	5	9.17
1581	211	3	6.88
4557	137	7	30.29
101	9873	5	8.63
3807	105	8	11.04
240	680	4	7.45
302	606	4	9.41
7872	107	5	13.94
301	983	3	7.91
5826	8	4	7.03
118	1452	17	29.04
115	827	15	7.97
441	256	7	16.42
8303	111	4	8.92
980	452	3	10.65
1491	131	7	8.21
111	824	22	20.79
5373	129	3	7.51
138	2069	5	7.14
378	6312	8	85.1
771	109	44	90.78
261	293	8	14.46
7726	338	4	33.82
4022	105	6	6.66
122	11159	3	10.21
2101	403	5	28.66
475	163	8	7.03
6004	1222	8	105.55
102	12880	4	7.79
1795	110	11	8.88
112	2837	15	46.96
114	115	417	11.71
113	733	22	18.48
175	2118	4	10.64
143	1447	6	7.77
648	1137	4	19.56
103	14992	3	6.84
5990	638	4	37.48
1998	104	19	22.47
977	102	30	7.01
11368	101	4	6.9
236	575	5	9.56
235	190	29	70.85
269	109	49	12.28
116	2647	15	47.53
621	118	20	10.62
713	57	15	21.3
203	317	7	6.72
118	5019	5	9.78
3813	6980	3	41.64
9861	197	3	19.19
1181	344	5	21.11
1217	716	3	14.15
106	2642	9	8.96
140	3120	4	7.62
1339	560	4	20.31
2582	1975	4	37.68
890	706	6	33.31
4591	103	8	7.66
3088	213	4	17.43
2100	116	17	46.53
566	437	3	6.97
12465	121	3	10.27
784	13925	3	37.34
5880	59	3	7.94
198	357	7	7.3
195	1530	4	10.1
116	4986	5	11.46
534	231	7	16.43
101	8453	6	10.35
157	8623	3	14.05
402	525	4	11.22
104	13538	3	7.94
112	3997	9	24.23
119	3130	7	11.46
10304	105	4	8.53
711	160	7	8.8
6913	133	4	16.27
112	1745	10	9.72
252	12597	3	24.78
356	4086	4	26.78
1654	118	22	59.65
664	128	13	10.48
1620	209	6	22.15
12	639	53	9.23
797	368	3	7.77
187	3635	3	11
222	107	107	79.58
2260	8	9	11.23
133	2414	5	7.85
2536	440	3	15.93
553	406	5	15.7
108	10685	3	7.45
150	4257	4	12.02
2465	12	20	21.18
670	8699	5	59.33
394	143	22	27.57
108	13167	3	7.45
1323	174	3	6.87
124	2379	8	14.92
5832	681	3	25.04
13190	198	3	21.34
213	1921	3	8.26
108	15159	3	11.64
154	3992	4	13.29
848	1907	3	18.27
9254	12	5	8.05
3402	184	7	37.99
15240	106	3	10.85
210	1096	4	8.55
8647	127	4	15.19
151	633	14	24.68
2625	397	5	31.35
1474	109	11	7.28
127	6873	4	13.39
1413	172	4	7.5
16	9700	3	11.81
428	192	9	14.92
255	1269	3	7.64
147	9937	3	13.2
15159	105	3	9.83
115	11773	3	8.98
131	4988	4	10.49
147	12183	3	15.35
102	736	43	12.55
190	1365	5	16.52
285	1949	3	11.49
762	101	46	14.7
4756	8	6	11.77
159	3454	3	7.84
356	1077	3	9.14
449	688	3	8.15
450	295	11	39.49
1373	1199	3	18.8
7549	124	6	31.84
783	482	3	9.8
156	960	25	107.24
426	2755	6	46.32
1576	115	10	8.57
1027	454	3	10.86
15009	122	3	14.52
970	110	42	106.21
121	5172	5	11.37
110	10999	3	7.56
3942	2901	3	31.01
3458	466	4	27.2
656	3964	3	21.46
845	154	6	6.78
1776	109	12	11.99
274	1035	3	7.26
2252	166	5	14.29
1233	168	5	9.41
1167	118	13	11.14
102	7151	6	6.89
119	10256	5	23.15
8182	9	3	6.8
112	11002	3	8.84
132	5247	3	6.89
1146	1290	4	25.54
103	216	133	9.42
6734	143	3	9.55
186	2518	3	8.45
104	15541	3	7.94
253	13769	3	28.91
207	1265	7	24.37
1798	113	21	57.29
272	301	6	8.57
2985	204	4	16.26
882	138	9	13.14
561	480	4	12.55
6812	124	3	6.94
167	2544	4	10.96
107	109	791	67.23
166	563	7	6.88
10995	102	4	7.79
4144	1891	7	83.3
9238	8184	3	48.45
3923	139	5	14.22
347	721	5	16.21
1909	161	4	7.83
568	9	20	7.11
108	7170	4	6.89
917	115	17	14.49
165	2243	4	9.6
8669	905	6	75.41
767	593	7	38.89
1115	193	6	16.28
642	284	5	12.94
138	102	693	78.46
2442	1176	5	41.6
116	6391	4	8.13
3626	3417	4	45.24
171	5219	3	11.31
145	5231	5	19.42
2632	111	8	8.54
1156	749	3	14
109	17902	3	11.94
144	878	9	10.54
148	1403	7	11.78
119	200	64	16.15
117	2825	7	9.08
1317	220	3	6.63
5310	1058	5	51.72
371	539	4	9.51
104	10952	3	7.94
3083	1713	3	25.53
4173	106	9	22.83
116	6115	4	8.13
146	284	17	8.8
11682	101	4	6.9
117	3227	7	11.49
207	2348	3	9.09
749	426	3	9.52
798	218	4	7.32
262	203	15	25.74
6938	109	4	7.25
106	1119	16	7.77
139	1205	11	20.45
1696	148	14	50.8
4822	175	4	18.6
259	2048	4	16.68
3673	106	9	16.09
15382	241	3	28.43
11706	107	3	7.24
13	1548	4	7.97
169	375	13	17.88
441	493	3	6.64
4660	130	5	14.97
8005	101	6	10.35
680	172	9	17.37
119	1589	9	7.18
117	1869	9	8.93
304	57	20	9.17
1286	726	4	23.06
112	2271	11	18.07
235	1327	3	7.22
1038	146	7	7.93
8070	107	6	22.83
1008	180	5	9.27
224	1316	3	6.76
255	123	85	145.09
1300	138	7	8.61
102	282	100	10.75
1113	423	5	23.32
57	264	31	23.57
158	1170	5	7.61
5938	108	5	9.75
253	6559	7	67.57
1053	110	16	10.37
3516	119	6	9.47
8918	2491	4	55.31
115	8468	4	10.49
13526	443	3	34.02
8652	12	6	9.66
180	362	8	6.69
1234	330	5	20.93
277	1416	5	20.15
154	3136	4	11.01
461	116	52	90.58
1444	121	10	9.98
184	1198	12	49.18
127	1898	9	17.36
123	385	34	34.07
15565	11450	3	56.76
3369	10	7	34.44
339	512	5	12.64
